length,rank,count,pct,sequence,short
21,11,4,0.13,B:Q16|W:D16|B:Q4|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:O17|W:O18|B:N18|W:P17|B:O16|W:P16|B:P15|W:Q15|B:S15,Q16·D16·Q4·D4·C3·D3·C4·D5·B6·R17·R16·Q17·O17·O18·N18·P17·O16·P16·P15·Q15·S15
21,12,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C3|W:C4|B:D3|W:F3|B:E3|W:E4|B:F2|W:F17|B:C10,R16·D16·Q3·D4·O16·Q5·R5·R6·R4·Q6·O3·Q10·C3·C4·D3·F3·E3·E4·F2·F17·C10
21,13,4,0.13,B:R16|W:D4|B:C16|W:Q4|B:O16|W:E16|B:E17|W:F17|B:D17|W:F16|B:C14|W:M17|B:R3|W:Q3|B:R4|W:R6|B:R5|W:Q5|B:S6|W:R2|B:S2,R16·D4·C16·Q4·O16·E16·E17·F17·D17·F16·C14·M17·R3·Q3·R4·R6·R5·Q5·S6·R2·S2
21,14,4,0.13,B:R16|W:Q4|B:C16|W:C4|B:K17|W:E16|B:D17|W:D13|B:E15|W:D10|B:P16|W:E4|B:R6|W:O4|B:Q10|W:J3|B:K15|W:Q17|B:R17|W:G15|B:E13,R16·Q4·C16·C4·K17·E16·D17·D13·E15·D10·P16·E4·R6·O4·Q10·J3·K15·Q17·R17·G15·E13
21,15,4,0.13,B:R16|W:Q4|B:D17|W:D4|B:D14|W:P17|B:Q14|W:L16|B:R3|W:R4|B:Q3|W:P4|B:P3|W:O3|B:O2|W:N3|B:N2|W:M3|B:C6|W:C12|B:C10,R16·Q4·D17·D4·D14·P17·Q14·L16·R3·R4·Q3·P4·P3·O3·O2·N3·N2·M3·C6·C12·C10
21,16,4,0.13,B:Q16|W:D4|B:Q3|W:D16|B:R9|W:O17|B:P17|W:O16|B:Q14|W:K16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R12|B:Q11|W:R17|B:Q17|W:Q4|B:R4,Q16·D4·Q3·D16·R9·O17·P17·O16·Q14·K16·C3·D3·C4·D5·B6·R12·Q11·R17·Q17·Q4·R4
21,17,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:C17|W:C16|B:D17|W:E16|B:F18|W:R5|B:Q8|W:P17|B:Q15|W:F3|B:C10|W:P4|B:Q4|W:Q5|B:P5|W:O4|B:P6,R16·D16·Q3·D4·C17·C16·D17·E16·F18·R5·Q8·P17·Q15·F3·C10·P4·Q4·Q5·P5·O4·P6
21,18,4,0.13,B:R16|W:D4|B:C16|W:R4|B:E17|W:P17|B:Q14|W:P4|B:C3|W:D3|B:C4|W:C6|B:C5|W:D5|B:B6|W:L16|B:C7|W:D6|B:C2|W:R12|B:L3,R16·D4·C16·R4·E17·P17·Q14·P4·C3·D3·C4·C6·C5·D5·B6·L16·C7·D6·C2·R12·L3
21,19,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C3|W:D3|B:C4|W:C6|B:C5|W:D5|B:B6|W:C2|B:B2,R16·D16·Q3·D4·O16·Q5·R5·R6·R4·Q6·O3·Q10·C3·D3·C4·C6·C5·D5·B6·C2·B2
21,20,4,0.13,B:Q16|W:D16|B:R4|W:D4|B:O4|W:R17|B:R16|W:Q17|B:O17|W:P17|B:P16|W:O18|B:F3|W:Q12|B:N17|W:N18|B:M17|W:Q9|B:C6|W:F4|B:G4,Q16·D16·R4·D4·O4·R17·R16·Q17·O17·P17·P16·O18·F3·Q12·N17·N18·M17·Q9·C6·F4·G4
22,1,9,0.3,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C17|W:D17|B:C16|W:C14|B:C15|W:D15|B:B14|W:C18|B:B18|W:B15,R16·D16·Q3·D4·O16·Q5·R5·R6·R4·Q6·O3·Q10·C17·D17·C16·C14·C15·D15·B14·C18·B18·B15
22,2,8,0.26,B:Q16|W:D16|B:R4|W:D4|B:P4|W:O4|B:O3|W:N3|B:N4|W:O5|B:N5|W:P3|B:O2|W:O6|B:P2|W:Q3|B:Q4|W:N2|B:Q2|W:L5|B:N6|W:N7,Q16·D16·R4·D4·P4·O4·O3·N3·N4·O5·N5·P3·O2·O6·P2·Q3·Q4·N2·Q2·L5·N6·N7
22,3,6,0.2,B:R16|W:D4|B:D17|W:Q4|B:D14|W:P16|B:P17|W:O17|B:Q17|W:O16|B:R14|W:K16|B:C3|W:C4|B:D3|W:F3|B:E3|W:E4|B:F2|W:B3|B:B2|W:E2,R16·D4·D17·Q4·D14·P16·P17·O17·Q17·O16·R14·K16·C3·C4·D3·F3·E3·E4·F2·B3·B2·E2
22,4,5,0.17,B:Q16|W:D4|B:R4|W:D17|B:P4|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:R18|W:S18|B:S15|W:Q18|B:S17|W:R19|B:S16|W:R18|B:S13|W:Q14,Q16·D4·R4·D17·P4·R17·Q17·R16·R14·R15·Q15·S14·R18·S18·S15·Q18·S17·R19·S16·R18·S13·Q14
22,5,5,0.17,B:Q16|W:D16|B:Q3|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:O16|W:N17|B:P17|W:P18|B:O18|W:Q18|B:M17|W:N18,Q16·D16·Q3·D4·C3·D3·C4·D5·B6·R17·R16·Q17·P16·O17·O16·N17·P17·P18·O18·Q18·M17·N18
22,6,4,0.13,B:R16|W:D16|B:Q4|W:D3|B:C5|W:E4|B:F17|W:C8|B:C14|W:F16|B:G16|W:F15|B:D17|W:C17|B:E17|W:C16|B:C11|W:E12|B:D10|W:E8|B:H17|W:E10,R16·D16·Q4·D3·C5·E4·F17·C8·C14·F16·G16·F15·D17·C17·E17·C16·C11·E12·D10·E8·H17·E10
22,7,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:R6|W:P17|B:Q14|W:Q4|B:P4|W:R3|B:R4|W:Q5|B:R5|W:P3|B:Q2|W:O4|B:P5|W:Q6|B:O3|W:R7|B:S7|W:P6,R16·D16·Q3·D4·R6·P17·Q14·Q4·P4·R3·R4·Q5·R5·P3·Q2·O4·P5·Q6·O3·R7·S7·P6
22,8,4,0.13,B:Q16|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:D16|B:Q4|W:R17|B:R16|W:Q17|B:O17|W:O18|B:N18|W:P17|B:O16|W:P16|B:P15|W:Q15|B:S15|W:Q14,Q16·D4·C3·D3·C4·D5·B6·D16·Q4·R17·R16·Q17·O17·O18·N18·P17·O16·P16·P15·Q15·S15·Q14
22,9,4,0.13,B:Q16|W:D4|B:Q3|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:S17|W:O16|B:F17|W:R5|B:C14|W:P4|B:P3|W:O4,Q16·D4·Q3·D16·C3·D3·C4·D5·B6·R17·R16·Q17·P16·O17·S17·O16·F17·R5·C14·P4·P3·O4
22,10,4,0.13,B:Q16|W:D4|B:Q3|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:R6|W:N18|B:N15|W:Q4|B:R4|W:P3|B:Q5|W:P4,Q16·D4·Q3·D16·C3·D3·C4·D5·B6·R17·R16·Q17·P16·O17·R6·N18·N15·Q4·R4·P3·Q5·P4
22,11,4,0.13,B:Q16|W:D16|B:Q4|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:O17|W:O18|B:N18|W:P17|B:O16|W:P16|B:P15|W:Q15|B:S15|W:Q14,Q16·D16·Q4·D4·C3·D3·C4·D5·B6·R17·R16·Q17·O17·O18·N18·P17·O16·P16·P15·Q15·S15·Q14
22,12,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C3|W:C4|B:D3|W:F3|B:E3|W:E4|B:F2|W:F17|B:C10|W:C12,R16·D16·Q3·D4·O16·Q5·R5·R6·R4·Q6·O3·Q10·C3·C4·D3·F3·E3·E4·F2·F17·C10·C12
22,13,4,0.13,B:R16|W:D4|B:C16|W:Q4|B:O16|W:E16|B:E17|W:F17|B:D17|W:F16|B:C14|W:M17|B:R3|W:Q3|B:R4|W:R6|B:R5|W:Q5|B:S6|W:R2|B:S2|W:S5,R16·D4·C16·Q4·O16·E16·E17·F17·D17·F16·C14·M17·R3·Q3·R4·R6·R5·Q5·S6·R2·S2·S5
22,14,4,0.13,B:R16|W:Q4|B:C16|W:C4|B:K17|W:E16|B:D17|W:D13|B:E15|W:D10|B:P16|W:E4|B:R6|W:O4|B:Q10|W:J3|B:K15|W:Q17|B:R17|W:G15|B:E13|W:E12,R16·Q4·C16·C4·K17·E16·D17·D13·E15·D10·P16·E4·R6·O4·Q10·J3·K15·Q17·R17·G15·E13·E12
22,15,4,0.13,B:R16|W:Q4|B:D17|W:D4|B:D14|W:P17|B:Q14|W:L16|B:R3|W:R4|B:Q3|W:P4|B:P3|W:O3|B:O2|W:N3|B:N2|W:M3|B:C6|W:C12|B:C10|W:R12,R16·Q4·D17·D4·D14·P17·Q14·L16·R3·R4·Q3·P4·P3·O3·O2·N3·N2·M3·C6·C12·C10·R12
22,16,4,0.13,B:Q16|W:D4|B:Q3|W:D16|B:R9|W:O17|B:P17|W:O16|B:Q14|W:K16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R12|B:Q11|W:R17|B:Q17|W:Q4|B:R4|W:P3,Q16·D4·Q3·D16·R9·O17·P17·O16·Q14·K16·C3·D3·C4·D5·B6·R12·Q11·R17·Q17·Q4·R4·P3
22,17,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:C17|W:C16|B:D17|W:E16|B:F18|W:R5|B:Q8|W:P17|B:Q15|W:F3|B:C10|W:P4|B:Q4|W:Q5|B:P5|W:O4|B:P6|W:S3,R16·D16·Q3·D4·C17·C16·D17·E16·F18·R5·Q8·P17·Q15·F3·C10·P4·Q4·Q5·P5·O4·P6·S3
22,18,4,0.13,B:R16|W:D4|B:C16|W:R4|B:E17|W:P17|B:Q14|W:P4|B:C3|W:D3|B:C4|W:C6|B:C5|W:D5|B:B6|W:L16|B:C7|W:D6|B:C2|W:R12|B:L3|W:J3,R16·D4·C16·R4·E17·P17·Q14·P4·C3·D3·C4·C6·C5·D5·B6·L16·C7·D6·C2·R12·L3·J3
22,19,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C3|W:D3|B:C4|W:C6|B:C5|W:D5|B:B6|W:C2|B:B2|W:B5,R16·D16·Q3·D4·O16·Q5·R5·R6·R4·Q6·O3·Q10·C3·D3·C4·C6·C5·D5·B6·C2·B2·B5
22,20,4,0.13,B:Q16|W:D16|B:R4|W:D4|B:O4|W:R17|B:R16|W:Q17|B:O17|W:P17|B:P16|W:O18|B:F3|W:Q12|B:N17|W:N18|B:M17|W:Q9|B:C6|W:F4|B:G4|W:F5,Q16·D16·R4·D4·O4·R17·R16·Q17·O17·P17·P16·O18·F3·Q12·N17·N18·M17·Q9·C6·F4·G4·F5
23,1,9,0.3,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C17|W:D17|B:C16|W:C14|B:C15|W:D15|B:B14|W:C18|B:B18|W:B15|B:D18,R16·D16·Q3·D4·O16·Q5·R5·R6·R4·Q6·O3·Q10·C17·D17·C16·C14·C15·D15·B14·C18·B18·B15·D18
23,2,8,0.26,B:Q16|W:D16|B:R4|W:D4|B:P4|W:O4|B:O3|W:N3|B:N4|W:O5|B:N5|W:P3|B:O2|W:O6|B:P2|W:Q3|B:Q4|W:N2|B:Q2|W:L5|B:N6|W:N7|B:M6,Q16·D16·R4·D4·P4·O4·O3·N3·N4·O5·N5·P3·O2·O6·P2·Q3·Q4·N2·Q2·L5·N6·N7·M6
23,3,6,0.2,B:R16|W:D4|B:D17|W:Q4|B:D14|W:P16|B:P17|W:O17|B:Q17|W:O16|B:R14|W:K16|B:C3|W:C4|B:D3|W:F3|B:E3|W:E4|B:F2|W:B3|B:B2|W:E2|B:B4,R16·D4·D17·Q4·D14·P16·P17·O17·Q17·O16·R14·K16·C3·C4·D3·F3·E3·E4·F2·B3·B2·E2·B4
23,4,5,0.17,B:Q16|W:D4|B:R4|W:D17|B:P4|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:R18|W:S18|B:S15|W:Q18|B:S17|W:R19|B:S16|W:R18|B:S13|W:Q14|B:R13,Q16·D4·R4·D17·P4·R17·Q17·R16·R14·R15·Q15·S14·R18·S18·S15·Q18·S17·R19·S16·R18·S13·Q14·R13
23,5,5,0.17,B:Q16|W:D16|B:Q3|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:O16|W:N17|B:P17|W:P18|B:O18|W:Q18|B:M17|W:N18|B:N16,Q16·D16·Q3·D4·C3·D3·C4·D5·B6·R17·R16·Q17·P16·O17·O16·N17·P17·P18·O18·Q18·M17·N18·N16
23,6,4,0.13,B:R16|W:D16|B:Q4|W:D3|B:C5|W:E4|B:F17|W:C8|B:C14|W:F16|B:G16|W:F15|B:D17|W:C17|B:E17|W:C16|B:C11|W:E12|B:D10|W:E8|B:H17|W:E10|B:B15,R16·D16·Q4·D3·C5·E4·F17·C8·C14·F16·G16·F15·D17·C17·E17·C16·C11·E12·D10·E8·H17·E10·B15
23,7,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:R6|W:P17|B:Q14|W:Q4|B:P4|W:R3|B:R4|W:Q5|B:R5|W:P3|B:Q2|W:O4|B:P5|W:Q6|B:O3|W:R7|B:S7|W:P6|B:P2,R16·D16·Q3·D4·R6·P17·Q14·Q4·P4·R3·R4·Q5·R5·P3·Q2·O4·P5·Q6·O3·R7·S7·P6·P2
23,8,4,0.13,B:Q16|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:D16|B:Q4|W:R17|B:R16|W:Q17|B:O17|W:O18|B:N18|W:P17|B:O16|W:P16|B:P15|W:Q15|B:S15|W:Q14|B:P14,Q16·D4·C3·D3·C4·D5·B6·D16·Q4·R17·R16·Q17·O17·O18·N18·P17·O16·P16·P15·Q15·S15·Q14·P14
23,9,4,0.13,B:Q16|W:D4|B:Q3|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:S17|W:O16|B:F17|W:R5|B:C14|W:P4|B:P3|W:O4|B:N3,Q16·D4·Q3·D16·C3·D3·C4·D5·B6·R17·R16·Q17·P16·O17·S17·O16·F17·R5·C14·P4·P3·O4·N3
23,10,4,0.13,B:Q16|W:D4|B:Q3|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:R6|W:N18|B:N15|W:Q4|B:R4|W:P3|B:Q5|W:P4|B:Q2,Q16·D4·Q3·D16·C3·D3·C4·D5·B6·R17·R16·Q17·P16·O17·R6·N18·N15·Q4·R4·P3·Q5·P4·Q2
23,11,4,0.13,B:Q16|W:D16|B:Q4|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:O17|W:O18|B:N18|W:P17|B:O16|W:P16|B:P15|W:Q15|B:S15|W:Q14|B:P14,Q16·D16·Q4·D4·C3·D3·C4·D5·B6·R17·R16·Q17·O17·O18·N18·P17·O16·P16·P15·Q15·S15·Q14·P14
23,12,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C3|W:C4|B:D3|W:F3|B:E3|W:E4|B:F2|W:F17|B:C10|W:C12|B:F4,R16·D16·Q3·D4·O16·Q5·R5·R6·R4·Q6·O3·Q10·C3·C4·D3·F3·E3·E4·F2·F17·C10·C12·F4
23,13,4,0.13,B:R16|W:D4|B:C16|W:Q4|B:O16|W:E16|B:E17|W:F17|B:D17|W:F16|B:C14|W:M17|B:R3|W:Q3|B:R4|W:R6|B:R5|W:Q5|B:S6|W:R2|B:S2|W:S5|B:Q2,R16·D4·C16·Q4·O16·E16·E17·F17·D17·F16·C14·M17·R3·Q3·R4·R6·R5·Q5·S6·R2·S2·S5·Q2
23,14,4,0.13,B:R16|W:Q4|B:C16|W:C4|B:K17|W:E16|B:D17|W:D13|B:E15|W:D10|B:P16|W:E4|B:R6|W:O4|B:Q10|W:J3|B:K15|W:Q17|B:R17|W:G15|B:E13|W:E12|B:F13,R16·Q4·C16·C4·K17·E16·D17·D13·E15·D10·P16·E4·R6·O4·Q10·J3·K15·Q17·R17·G15·E13·E12·F13
23,15,4,0.13,B:R16|W:Q4|B:D17|W:D4|B:D14|W:P17|B:Q14|W:L16|B:R3|W:R4|B:Q3|W:P4|B:P3|W:O3|B:O2|W:N3|B:N2|W:M3|B:C6|W:C12|B:C10|W:R12|B:F4,R16·Q4·D17·D4·D14·P17·Q14·L16·R3·R4·Q3·P4·P3·O3·O2·N3·N2·M3·C6·C12·C10·R12·F4
23,16,4,0.13,B:Q16|W:D4|B:Q3|W:D16|B:R9|W:O17|B:P17|W:O16|B:Q14|W:K16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R12|B:Q11|W:R17|B:Q17|W:Q4|B:R4|W:P3|B:P4,Q16·D4·Q3·D16·R9·O17·P17·O16·Q14·K16·C3·D3·C4·D5·B6·R12·Q11·R17·Q17·Q4·R4·P3·P4
23,17,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:C17|W:C16|B:D17|W:E16|B:F18|W:R5|B:Q8|W:P17|B:Q15|W:F3|B:C10|W:P4|B:Q4|W:Q5|B:P5|W:O4|B:P6|W:S3|B:P2,R16·D16·Q3·D4·C17·C16·D17·E16·F18·R5·Q8·P17·Q15·F3·C10·P4·Q4·Q5·P5·O4·P6·S3·P2
23,18,4,0.13,B:R16|W:D4|B:C16|W:R4|B:E17|W:P17|B:Q14|W:P4|B:C3|W:D3|B:C4|W:C6|B:C5|W:D5|B:B6|W:L16|B:C7|W:D6|B:C2|W:R12|B:L3|W:J3|B:N3,R16·D4·C16·R4·E17·P17·Q14·P4·C3·D3·C4·C6·C5·D5·B6·L16·C7·D6·C2·R12·L3·J3·N3
23,19,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C3|W:D3|B:C4|W:C6|B:C5|W:D5|B:B6|W:C2|B:B2|W:B5|B:B4,R16·D16·Q3·D4·O16·Q5·R5·R6·R4·Q6·O3·Q10·C3·D3·C4·C6·C5·D5·B6·C2·B2·B5·B4
23,20,4,0.13,B:Q16|W:D16|B:R4|W:D4|B:O4|W:R17|B:R16|W:Q17|B:O17|W:P17|B:P16|W:O18|B:F3|W:Q12|B:N17|W:N18|B:M17|W:Q9|B:C6|W:F4|B:G4|W:F5|B:D3,Q16·D16·R4·D4·O4·R17·R16·Q17·O17·P17·P16·O18·F3·Q12·N17·N18·M17·Q9·C6·F4·G4·F5·D3
24,1,9,0.3,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C17|W:D17|B:C16|W:C14|B:C15|W:D15|B:B14|W:C18|B:B18|W:B15|B:D18|W:B17,R16·D16·Q3·D4·O16·Q5·R5·R6·R4·Q6·O3·Q10·C17·D17·C16·C14·C15·D15·B14·C18·B18·B15·D18·B17
24,2,6,0.2,B:R16|W:D4|B:D17|W:Q4|B:D14|W:P16|B:P17|W:O17|B:Q17|W:O16|B:R14|W:K16|B:C3|W:C4|B:D3|W:F3|B:E3|W:E4|B:F2|W:B3|B:B2|W:E2|B:B4|W:C2,R16·D4·D17·Q4·D14·P16·P17·O17·Q17·O16·R14·K16·C3·C4·D3·F3·E3·E4·F2·B3·B2·E2·B4·C2
24,3,5,0.17,B:Q16|W:D4|B:R4|W:D17|B:P4|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:R18|W:S18|B:S15|W:Q18|B:S17|W:R19|B:S16|W:R18|B:S13|W:Q14|B:R13|W:O17,Q16·D4·R4·D17·P4·R17·Q17·R16·R14·R15·Q15·S14·R18·S18·S15·Q18·S17·R19·S16·R18·S13·Q14·R13·O17
24,4,5,0.17,B:Q16|W:D16|B:Q3|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:O16|W:N17|B:P17|W:P18|B:O18|W:Q18|B:M17|W:N18|B:N16|W:M18,Q16·D16·Q3·D4·C3·D3·C4·D5·B6·R17·R16·Q17·P16·O17·O16·N17·P17·P18·O18·Q18·M17·N18·N16·M18
24,5,5,0.17,B:Q16|W:D16|B:R4|W:D4|B:P4|W:O4|B:O3|W:N3|B:N4|W:O5|B:N5|W:P3|B:O2|W:O6|B:P2|W:Q3|B:Q4|W:N2|B:Q2|W:L5|B:N6|W:N7|B:M6|W:O8,Q16·D16·R4·D4·P4·O4·O3·N3·N4·O5·N5·P3·O2·O6·P2·Q3·Q4·N2·Q2·L5·N6·N7·M6·O8
24,6,4,0.13,B:R16|W:D16|B:Q4|W:D3|B:C5|W:E4|B:F17|W:C8|B:C14|W:F16|B:G16|W:F15|B:D17|W:C17|B:E17|W:C16|B:C11|W:E12|B:D10|W:E8|B:H17|W:E10|B:B15|W:D14,R16·D16·Q4·D3·C5·E4·F17·C8·C14·F16·G16·F15·D17·C17·E17·C16·C11·E12·D10·E8·H17·E10·B15·D14
24,7,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:R6|W:P17|B:Q14|W:Q4|B:P4|W:R3|B:R4|W:Q5|B:R5|W:P3|B:Q2|W:O4|B:P5|W:Q6|B:O3|W:R7|B:S7|W:P6|B:P2|W:S8,R16·D16·Q3·D4·R6·P17·Q14·Q4·P4·R3·R4·Q5·R5·P3·Q2·O4·P5·Q6·O3·R7·S7·P6·P2·S8
24,8,4,0.13,B:Q16|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:D16|B:Q4|W:R17|B:R16|W:Q17|B:O17|W:O18|B:N18|W:P17|B:O16|W:P16|B:P15|W:Q15|B:S15|W:Q14|B:P14|W:P13,Q16·D4·C3·D3·C4·D5·B6·D16·Q4·R17·R16·Q17·O17·O18·N18·P17·O16·P16·P15·Q15·S15·Q14·P14·P13
24,9,4,0.13,B:Q16|W:D4|B:Q3|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:S17|W:O16|B:F17|W:R5|B:C14|W:P4|B:P3|W:O4|B:N3|W:F16,Q16·D4·Q3·D16·C3·D3·C4·D5·B6·R17·R16·Q17·P16·O17·S17·O16·F17·R5·C14·P4·P3·O4·N3·F16
24,10,4,0.13,B:Q16|W:D4|B:Q3|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:R6|W:N18|B:N15|W:Q4|B:R4|W:P3|B:Q5|W:P4|B:Q2|W:R3,Q16·D4·Q3·D16·C3·D3·C4·D5·B6·R17·R16·Q17·P16·O17·R6·N18·N15·Q4·R4·P3·Q5·P4·Q2·R3
24,11,4,0.13,B:Q16|W:D16|B:Q4|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:O17|W:O18|B:N18|W:P17|B:O16|W:P16|B:P15|W:Q15|B:S15|W:Q14|B:P14|W:P13,Q16·D16·Q4·D4·C3·D3·C4·D5·B6·R17·R16·Q17·O17·O18·N18·P17·O16·P16·P15·Q15·S15·Q14·P14·P13
24,12,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C3|W:C4|B:D3|W:F3|B:E3|W:E4|B:F2|W:F17|B:C10|W:C12|B:F4|W:G3,R16·D16·Q3·D4·O16·Q5·R5·R6·R4·Q6·O3·Q10·C3·C4·D3·F3·E3·E4·F2·F17·C10·C12·F4·G3
24,13,4,0.13,B:R16|W:D4|B:C16|W:Q4|B:O16|W:E16|B:E17|W:F17|B:D17|W:F16|B:C14|W:M17|B:R3|W:Q3|B:R4|W:R6|B:R5|W:Q5|B:S6|W:R2|B:S2|W:S5|B:Q2|W:S3,R16·D4·C16·Q4·O16·E16·E17·F17·D17·F16·C14·M17·R3·Q3·R4·R6·R5·Q5·S6·R2·S2·S5·Q2·S3
24,14,4,0.13,B:R16|W:Q4|B:C16|W:C4|B:K17|W:E16|B:D17|W:D13|B:E15|W:D10|B:P16|W:E4|B:R6|W:O4|B:Q10|W:J3|B:K15|W:Q17|B:R17|W:G15|B:E13|W:E12|B:F13|W:D15,R16·Q4·C16·C4·K17·E16·D17·D13·E15·D10·P16·E4·R6·O4·Q10·J3·K15·Q17·R17·G15·E13·E12·F13·D15
24,15,4,0.13,B:R16|W:Q4|B:D17|W:D4|B:D14|W:P17|B:Q14|W:L16|B:R3|W:R4|B:Q3|W:P4|B:P3|W:O3|B:O2|W:N3|B:N2|W:M3|B:C6|W:C12|B:C10|W:R12|B:F4|W:D6,R16·Q4·D17·D4·D14·P17·Q14·L16·R3·R4·Q3·P4·P3·O3·O2·N3·N2·M3·C6·C12·C10·R12·F4·D6
24,16,4,0.13,B:Q16|W:D4|B:Q3|W:D16|B:R9|W:O17|B:P17|W:O16|B:Q14|W:K16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R12|B:Q11|W:R17|B:Q17|W:Q4|B:R4|W:P3|B:P4|W:Q5,Q16·D4·Q3·D16·R9·O17·P17·O16·Q14·K16·C3·D3·C4·D5·B6·R12·Q11·R17·Q17·Q4·R4·P3·P4·Q5
24,17,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:C17|W:C16|B:D17|W:E16|B:F18|W:R5|B:Q8|W:P17|B:Q15|W:F3|B:C10|W:P4|B:Q4|W:Q5|B:P5|W:O4|B:P6|W:S3|B:P2|W:O2,R16·D16·Q3·D4·C17·C16·D17·E16·F18·R5·Q8·P17·Q15·F3·C10·P4·Q4·Q5·P5·O4·P6·S3·P2·O2
24,18,4,0.13,B:R16|W:D4|B:C16|W:R4|B:E17|W:P17|B:Q14|W:P4|B:C3|W:D3|B:C4|W:C6|B:C5|W:D5|B:B6|W:L16|B:C7|W:D6|B:C2|W:R12|B:L3|W:J3|B:N3|W:R17,R16·D4·C16·R4·E17·P17·Q14·P4·C3·D3·C4·C6·C5·D5·B6·L16·C7·D6·C2·R12·L3·J3·N3·R17
24,19,4,0.13,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C3|W:D3|B:C4|W:C6|B:C5|W:D5|B:B6|W:C2|B:B2|W:B5|B:B4|W:B7,R16·D16·Q3·D4·O16·Q5·R5·R6·R4·Q6·O3·Q10·C3·D3·C4·C6·C5·D5·B6·C2·B2·B5·B4·B7
24,20,4,0.13,B:Q16|W:D16|B:R4|W:D4|B:O4|W:R17|B:R16|W:Q17|B:O17|W:P17|B:P16|W:O18|B:F3|W:Q12|B:N17|W:N18|B:M17|W:Q9|B:C6|W:F4|B:G4|W:F5|B:D3|W:G3,Q16·D16·R4·D4·O4·R17·R16·Q17·O17·P17·P16·O18·F3·Q12·N17·N18·M17·Q9·C6·F4·G4·F5·D3·G3
