game_id,n_moves,move_1,move_2,move_3,move_4,move_5,move_6,move_7,move_8,move_9,move_10,move_11,move_12,move_13,move_14,move_15,move_16,move_17,move_18,move_19,move_20,move_21,move_22,move_23,move_24,move_25,move_26,move_27,move_28,move_29,move_30,sequence
3dv4-gokifu-20230819-Dang_Yifei-Zhou_Ruiyang,30,B:R16,W:D4,B:Q3,W:D17,B:P17,W:R5,B:O4,W:O16,B:P16,W:Q9,B:C15,W:C16,B:D15,W:F17,B:F3,W:E3,B:F4,W:D6,B:C8,W:J3,B:H5,W:M3,B:E7,W:C6,B:R4,W:Q5,B:N3,W:M4,B:O6,W:C10,B:R16|W:D4|B:Q3|W:D17|B:P17|W:R5|B:O4|W:O16|B:P16|W:Q9|B:C15|W:C16|B:D15|W:F17|B:F3|W:E3|B:F4|W:D6|B:C8|W:J3|B:H5|W:M3|B:E7|W:C6|B:R4|W:Q5|B:N3|W:M4|B:O6|W:C10
3dv5-gokifu-20230819-Li_Weiqing-Kim_Jiseok,30,B:Q16,W:D4,B:Q3,W:D16,B:C3,W:D3,B:C4,W:C5,B:B5,W:B6,B:C6,W:D5,B:B7,W:B4,B:A6,W:B3,B:Q5,W:E7,B:K3,W:C8,B:F17,W:E17,B:F16,W:D14,B:K16,W:R17,B:Q17,W:R16,B:R14,W:R15,B:Q16|W:D4|B:Q3|W:D16|B:C3|W:D3|B:C4|W:C5|B:B5|W:B6|B:C6|W:D5|B:B7|W:B4|B:A6|W:B3|B:Q5|W:E7|B:K3|W:C8|B:F17|W:E17|B:F16|W:D14|B:K16|W:R17|B:Q17|W:R16|B:R14|W:R15
3dv6-gokifu-20230819-Park_Jungwhan-Jiang_Weijie,30,B:Q16,W:D4,B:R4,W:D16,B:P4,W:F3,B:F17,W:C14,B:O17,W:R11,B:D17,W:C17,B:C18,W:E17,B:D18,W:E16,B:E18,W:G15,B:C9,W:C11,B:C6,W:C5,B:D6,W:B17,B:H16,W:N3,B:R9,W:R14,B:R15,W:Q14,B:Q16|W:D4|B:R4|W:D16|B:P4|W:F3|B:F17|W:C14|B:O17|W:R11|B:D17|W:C17|B:C18|W:E17|B:D18|W:E16|B:E18|W:G15|B:C9|W:C11|B:C6|W:C5|B:D6|W:B17|B:H16|W:N3|B:R9|W:R14|B:R15|W:Q14
3dv7-gokifu-20230819-Zhang_Qiang-Peng_Liyao,30,B:Q16,W:D4,B:Q4,W:D17,B:C15,W:C16,B:D15,W:F17,B:C6,W:F3,B:C4,W:C3,B:B3,W:D2,B:B5,W:D5,B:D11,W:O3,B:E16,W:E17,B:Q6,W:R17,B:R16,W:Q17,B:P16,W:P17,B:O17,W:O18,B:D6,W:R10,B:Q16|W:D4|B:Q4|W:D17|B:C15|W:C16|B:D15|W:F17|B:C6|W:F3|B:C4|W:C3|B:B3|W:D2|B:B5|W:D5|B:D11|W:O3|B:E16|W:E17|B:Q6|W:R17|B:R16|W:Q17|B:P16|W:P17|B:O17|W:O18|B:D6|W:R10
3dvc-gokifu-20230820-Kim_Eunseon-Lee_Youngjoo,30,B:Q16,W:D4,B:Q3,W:D17,B:C15,W:E16,B:C12,W:R5,B:P4,W:O17,B:R14,W:R8,B:F3,W:H3,B:F5,W:D7,B:K3,W:Q17,B:R17,W:R18,B:S18,W:Q18,B:R16,W:L16,B:C3,W:D3,B:C4,W:D5,B:B6,W:K4,B:Q16|W:D4|B:Q3|W:D17|B:C15|W:E16|B:C12|W:R5|B:P4|W:O17|B:R14|W:R8|B:F3|W:H3|B:F5|W:D7|B:K3|W:Q17|B:R17|W:R18|B:S18|W:Q18|B:R16|W:L16|B:C3|W:D3|B:C4|W:D5|B:B6|W:K4
3dvd-gokifu-20230820-Kim_Soojin-Oh_Yujin,30,B:R16,W:D16,B:C4,W:Q4,B:O17,W:E3,B:D6,W:J4,B:R6,W:O3,B:F17,W:D14,B:C12,W:E17,B:F16,W:D12,B:D11,W:E12,B:B13,W:K16,B:H16,W:C15,B:M16,W:K14,B:K17,W:J17,B:J16,W:L17,B:L16,W:K18,B:R16|W:D16|B:C4|W:Q4|B:O17|W:E3|B:D6|W:J4|B:R6|W:O3|B:F17|W:D14|B:C12|W:E17|B:F16|W:D12|B:D11|W:E12|B:B13|W:K16|B:H16|W:C15|B:M16|W:K14|B:K17|W:J17|B:J16|W:L17|B:L16|W:K18
3dve-gokifu-20230821-Kim_Sujun-Xie_Yimin,30,B:R16,W:D17,B:C4,W:Q3,B:R5,W:C14,B:P4,W:P3,B:O4,W:N3,B:O16,W:E3,B:M5,W:R10,B:R12,W:P10,B:R8,W:R4,B:S5,W:P12,B:R14,W:Q8,B:Q7,W:P8,B:R9,W:R11,B:M3,W:N4,B:N5,W:O3,B:R16|W:D17|B:C4|W:Q3|B:R5|W:C14|B:P4|W:P3|B:O4|W:N3|B:O16|W:E3|B:M5|W:R10|B:R12|W:P10|B:R8|W:R4|B:S5|W:P12|B:R14|W:Q8|B:Q7|W:P8|B:R9|W:R11|B:M3|W:N4|B:N5|W:O3
3dvf-gokifu-20230821-Yu_Zhengqi-Iyama_Yuuta,30,B:Q16,W:D17,B:D4,W:R4,B:C15,W:E16,B:P3,W:Q5,B:C6,W:R17,B:Q17,W:R16,B:R14,W:R15,B:Q15,W:S14,B:K16,W:R13,B:Q14,W:Q18,B:P18,W:R18,B:O4,W:O17,B:P6,W:Q2,B:N17,W:N16,B:M16,W:O18,B:Q16|W:D17|B:D4|W:R4|B:C15|W:E16|B:P3|W:Q5|B:C6|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:K16|W:R13|B:Q14|W:Q18|B:P18|W:R18|B:O4|W:O17|B:P6|W:Q2|B:N17|W:N16|B:M16|W:O18
3dvg-gokifu-20230821-Shin_Jinseo-Xie_Ke,30,B:Q16,W:D16,B:Q4,W:D3,B:C17,W:C16,B:D17,W:F17,B:F18,W:G18,B:E17,W:F16,B:E16,W:E15,B:D15,W:B15,B:D14,W:E14,B:E13,W:F13,B:C13,W:B17,B:E18,W:E12,B:D13,W:C11,B:G17,W:F12,B:C15,W:B16,B:Q16|W:D16|B:Q4|W:D3|B:C17|W:C16|B:D17|W:F17|B:F18|W:G18|B:E17|W:F16|B:E16|W:E15|B:D15|W:B15|B:D14|W:E14|B:E13|W:F13|B:C13|W:B17|B:E18|W:E12|B:D13|W:C11|B:G17|W:F12|B:C15|W:B16
3dvl-gokifu-20230822-Kang_Hun_(s)-Yoo_Changhyuk,30,B:R16,W:D4,B:Q3,W:D16,B:O17,W:R5,B:O4,W:Q16,B:Q17,W:R15,B:P16,W:Q15,B:S16,W:R17,B:S15,W:R13,B:R18,W:Q9,B:C3,W:D3,B:C4,W:D5,B:C6,W:M3,B:M5,W:K4,B:B7,W:R3,B:R2,W:S3,B:R16|W:D4|B:Q3|W:D16|B:O17|W:R5|B:O4|W:Q16|B:Q17|W:R15|B:P16|W:Q15|B:S16|W:R17|B:S15|W:R13|B:R18|W:Q9|B:C3|W:D3|B:C4|W:D5|B:C6|W:M3|B:M5|W:K4|B:B7|W:R3|B:R2|W:S3
3dvm-gokifu-20230822-Seo_Bongsoo-An_Kwanwuk,30,B:R16,W:D17,B:D3,W:Q4,B:C15,W:D5,B:E16,W:E17,B:F16,W:G17,B:C7,W:E6,B:C4,W:D8,B:B6,W:E10,B:P17,W:E3,B:R3,W:Q3,B:R4,W:R6,B:R5,W:Q5,B:S6,W:D2,B:C2,W:R2,B:S2,W:S7,B:R16|W:D17|B:D3|W:Q4|B:C15|W:D5|B:E16|W:E17|B:F16|W:G17|B:C7|W:E6|B:C4|W:D8|B:B6|W:E10|B:P17|W:E3|B:R3|W:Q3|B:R4|W:R6|B:R5|W:Q5|B:S6|W:D2|B:C2|W:R2|B:S2|W:S7
3dvn-gokifu-20230822-Gueon_Hyojin-Kim_Kihun,30,B:Q16,W:D4,B:Q3,W:D16,B:R6,W:F3,B:C17,W:C16,B:D17,W:E16,B:F17,W:Q6,B:Q7,W:R5,B:Q5,W:P6,B:R4,W:E17,B:E18,W:R7,B:S5,W:S6,B:G18,W:R5,B:C12,W:B17,B:B18,W:C18,B:D18,W:A18,B:Q16|W:D4|B:Q3|W:D16|B:R6|W:F3|B:C17|W:C16|B:D17|W:E16|B:F17|W:Q6|B:Q7|W:R5|B:Q5|W:P6|B:R4|W:E17|B:E18|W:R7|B:S5|W:S6|B:G18|W:R5|B:C12|W:B17|B:B18|W:C18|B:D18|W:A18
3dvt-gokifu-20230823-Lee_Sanghun_(b)-Choi_Myeonghun,30,B:R16,W:C4,B:Q3,W:D17,B:E3,W:P17,B:C15,W:R5,B:P4,W:G3,B:D5,W:D4,B:E4,W:E5,B:F5,W:E6,B:G4,W:H4,B:H5,W:J4,B:J5,W:K5,B:B5,W:G6,B:G5,W:C5,B:D6,W:B6,B:D7,W:E7,B:R16|W:C4|B:Q3|W:D17|B:E3|W:P17|B:C15|W:R5|B:P4|W:G3|B:D5|W:D4|B:E4|W:E5|B:F5|W:E6|B:G4|W:H4|B:H5|W:J4|B:J5|W:K5|B:B5|W:G6|B:G5|W:C5|B:D6|W:B6|B:D7|W:E7
3dvu-gokifu-20230823-Xie_Ke-Shin_Jinseo,30,B:R16,W:D16,B:Q3,W:D4,B:P17,W:R5,B:O4,W:O16,B:C17,W:C16,B:D17,W:F17,B:F18,W:G18,B:E17,W:F16,B:E16,W:E15,B:D15,W:B15,B:D14,W:E14,B:E13,W:F15,B:B17,W:D13,B:B16,W:C13,B:C15,W:O17,B:R16|W:D16|B:Q3|W:D4|B:P17|W:R5|B:O4|W:O16|B:C17|W:C16|B:D17|W:F17|B:F18|W:G18|B:E17|W:F16|B:E16|W:E15|B:D15|W:B15|B:D14|W:E14|B:E13|W:F15|B:B17|W:D13|B:B16|W:C13|B:C15|W:O17
3dvw-gokifu-20230824-Yang_Keon-Kim_Chongsu,30,B:Q16,W:D16,B:Q4,W:D3,B:D5,W:C5,B:C6,W:C4,B:D7,W:F3,B:C14,W:F17,B:E4,W:E3,B:E14,W:B16,B:Q10,W:O17,B:O16,W:N16,B:O15,W:P18,B:R17,W:D10,B:G16,W:F16,B:G14,W:C8,B:L16,W:R18,B:Q16|W:D16|B:Q4|W:D3|B:D5|W:C5|B:C6|W:C4|B:D7|W:F3|B:C14|W:F17|B:E4|W:E3|B:E14|W:B16|B:Q10|W:O17|B:O16|W:N16|B:O15|W:P18|B:R17|W:D10|B:G16|W:F16|B:G14|W:C8|B:L16|W:R18
3dvx-gokifu-20230824-Kobayashi_Koichi-Ko_Iso,30,B:Q16,W:D4,B:Q4,W:D17,B:C15,W:E16,B:C6,W:F3,B:C12,W:O17,B:R14,W:Q17,B:R17,W:R18,B:S18,W:R3,B:Q3,W:R4,B:R5,W:S5,B:S6,W:R6,B:Q5,W:S7,B:S4,W:T6,B:S3,W:Q18,B:R16,W:L17,B:Q16|W:D4|B:Q4|W:D17|B:C15|W:E16|B:C6|W:F3|B:C12|W:O17|B:R14|W:Q17|B:R17|W:R18|B:S18|W:R3|B:Q3|W:R4|B:R5|W:S5|B:S6|W:R6|B:Q5|W:S7|B:S4|W:T6|B:S3|W:Q18|B:R16|W:L17
3dvz-gokifu-20230824-Takao_Shinji-Yamashita_Keigo,30,B:Q16,W:C4,B:R4,W:D17,B:E4,W:E3,B:F3,W:D3,B:F4,W:D6,B:K4,W:D14,B:O17,W:P4,B:P3,W:O3,B:Q3,W:M3,B:C8,W:C7,B:D4,W:C3,B:B7,W:B6,B:D7,W:C6,B:K2,W:C11,B:O4,W:K5,B:Q16|W:C4|B:R4|W:D17|B:E4|W:E3|B:F3|W:D3|B:F4|W:D6|B:K4|W:D14|B:O17|W:P4|B:P3|W:O3|B:Q3|W:M3|B:C8|W:C7|B:D4|W:C3|B:B7|W:B6|B:D7|W:C6|B:K2|W:C11|B:O4|W:K5
3dw0-gokifu-20230825-Gu_Li-Yuki_Satoshi,30,B:Q16,W:C4,B:Q4,W:D17,B:E3,W:H4,B:D15,W:C15,B:C14,W:C16,B:D14,W:F17,B:C7,W:E4,B:D3,W:D4,B:D16,W:C17,B:C10,W:C3,B:O3,W:J3,B:O17,W:R10,B:R12,W:R6,B:R8,W:S8,B:S7,W:R7,B:Q16|W:C4|B:Q4|W:D17|B:E3|W:H4|B:D15|W:C15|B:C14|W:C16|B:D14|W:F17|B:C7|W:E4|B:D3|W:D4|B:D16|W:C17|B:C10|W:C3|B:O3|W:J3|B:O17|W:R10|B:R12|W:R6|B:R8|W:S8|B:S7|W:R7
3dw1-gokifu-20230825-Cao_Dayuan-Cho_Hunhyun,30,B:Q16,W:D4,B:R4,W:P3,B:C16,W:E17,B:Q5,W:R10,B:R12,W:R7,B:Q8,W:Q7,B:R8,W:P7,B:S7,W:S6,B:S8,W:R5,B:S5,W:R6,B:P4,W:Q3,B:Q4,W:P8,B:P9,W:Q9,B:S10,W:N3,B:N4,W:M3,B:Q16|W:D4|B:R4|W:P3|B:C16|W:E17|B:Q5|W:R10|B:R12|W:R7|B:Q8|W:Q7|B:R8|W:P7|B:S7|W:S6|B:S8|W:R5|B:S5|W:R6|B:P4|W:Q3|B:Q4|W:P8|B:P9|W:Q9|B:S10|W:N3|B:N4|W:M3
3dw2-gokifu-20230825-Jimmy_Cha-Rui_Naiwei,30,B:Q16,W:D4,B:Q4,W:D17,B:C15,W:E16,B:C12,W:O17,B:K16,W:Q14,B:P14,W:P13,B:O14,W:O13,B:O16,W:N14,B:P17,W:N16,B:N17,W:O15,B:O18,W:P15,B:G17,W:R6,B:O4,W:M3,B:F3,W:P6,B:R5,W:S6,B:Q16|W:D4|B:Q4|W:D17|B:C15|W:E16|B:C12|W:O17|B:K16|W:Q14|B:P14|W:P13|B:O14|W:O13|B:O16|W:N14|B:P17|W:N16|B:N17|W:O15|B:O18|W:P15|B:G17|W:R6|B:O4|W:M3|B:F3|W:P6|B:R5|W:S6
3dw3-gokifu-20230825-Kong_Jie-Takemiya_Masaki,30,B:Q16,W:D4,B:R4,W:D16,B:F3,W:P4,B:C6,W:D6,B:D7,W:E6,B:C4,W:C3,B:C5,W:F4,B:G4,W:E3,B:F5,W:E4,B:N3,W:R3,B:S4,W:Q4,B:R7,W:Q6,B:Q8,W:M4,B:N4,W:N5,B:M3,W:M5,B:Q16|W:D4|B:R4|W:D16|B:F3|W:P4|B:C6|W:D6|B:D7|W:E6|B:C4|W:C3|B:C5|W:F4|B:G4|W:E3|B:F5|W:E4|B:N3|W:R3|B:S4|W:Q4|B:R7|W:Q6|B:Q8|W:M4|B:N4|W:N5|B:M3|W:M5
3dw4-gokifu-20230825-Iyama_Yuuta-Shibano_Toramaru,30,B:Q16,W:D4,B:Q4,W:D16,B:F3,W:O17,B:C14,W:R17,B:Q17,W:R16,B:Q15,W:Q18,B:P18,W:R18,B:F17,W:F16,B:G16,W:F15,B:D17,W:C17,B:E17,W:C16,B:D13,W:D9,B:B15,W:E16,B:H17,W:G15,B:H15,W:H14,B:Q16|W:D4|B:Q4|W:D16|B:F3|W:O17|B:C14|W:R17|B:Q17|W:R16|B:Q15|W:Q18|B:P18|W:R18|B:F17|W:F16|B:G16|W:F15|B:D17|W:C17|B:E17|W:C16|B:D13|W:D9|B:B15|W:E16|B:H17|W:G15|B:H15|W:H14
3dw5-gokifu-20230826-Yuki_Satoshi-Cho_Hunhyun,30,B:R16,W:D16,B:R4,W:P17,B:D4,W:P3,B:Q5,W:R13,B:Q15,W:R10,B:M3,W:O4,B:R8,W:R2,B:M17,W:R18,B:O17,W:P16,B:P18,W:R17,B:P14,W:O16,B:N18,W:N15,B:S15,W:R14,B:P12,W:Q8,B:R7,W:Q9,B:R16|W:D16|B:R4|W:P17|B:D4|W:P3|B:Q5|W:R13|B:Q15|W:R10|B:M3|W:O4|B:R8|W:R2|B:M17|W:R18|B:O17|W:P16|B:P18|W:R17|B:P14|W:O16|B:N18|W:N15|B:S15|W:R14|B:P12|W:Q8|B:R7|W:Q9
3dw6-gokifu-20230826-Rui_Naiwei-Takemiya_Masaki,30,B:Q16,W:D4,B:C3,W:D3,B:C4,W:D5,B:B6,W:R4,B:C16,W:E17,B:D15,W:L3,B:H17,W:O17,B:P17,W:O16,B:Q14,W:L16,B:H15,W:R12,B:Q12,W:Q11,B:P12,W:R13,B:R14,W:L13,B:O14,W:Q9,B:P4,W:P3,B:Q16|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R4|B:C16|W:E17|B:D15|W:L3|B:H17|W:O17|B:P17|W:O16|B:Q14|W:L16|B:H15|W:R12|B:Q12|W:Q11|B:P12|W:R13|B:R14|W:L13|B:O14|W:Q9|B:P4|W:P3
3dw7-gokifu-20230826-Byun_Sangil-An_Sungjoon,30,B:R16,W:D17,B:D4,W:Q4,B:C15,W:E16,B:R3,W:Q3,B:R4,W:R6,B:R5,W:Q5,B:S6,W:C12,B:O17,W:C6,B:F3,W:D14,B:R7,W:Q6,B:R2,W:C4,B:C3,W:B3,B:C5,W:B4,B:D5,W:B5,B:D6,W:C7,B:R16|W:D17|B:D4|W:Q4|B:C15|W:E16|B:R3|W:Q3|B:R4|W:R6|B:R5|W:Q5|B:S6|W:C12|B:O17|W:C6|B:F3|W:D14|B:R7|W:Q6|B:R2|W:C4|B:C3|W:B3|B:C5|W:B4|B:D5|W:B5|B:D6|W:C7
3dw8-gokifu-20230826-Park_Yeonghun-Lee_Yeongkyu,30,B:D16,W:Q4,B:Q16,W:C4,B:E3,W:G3,B:D5,W:D4,B:E4,W:E5,B:F5,W:E6,B:G4,W:D7,B:J3,W:F6,B:C13,W:O17,B:R14,W:F17,B:L17,W:C17,B:D17,W:C16,B:D15,W:D18,B:E18,W:C18,B:F18,W:B14,B:D16|W:Q4|B:Q16|W:C4|B:E3|W:G3|B:D5|W:D4|B:E4|W:E5|B:F5|W:E6|B:G4|W:D7|B:J3|W:F6|B:C13|W:O17|B:R14|W:F17|B:L17|W:C17|B:D17|W:C16|B:D15|W:D18|B:E18|W:C18|B:F18|W:B14
3dw9-gokifu-20230826-Ke_Jie-Dang_Yifei,30,B:Q16,W:D4,B:C3,W:C4,B:D3,W:F3,B:F2,W:G3,B:G2,W:H3,B:Q4,W:D17,B:D15,W:C15,B:C14,W:C16,B:D14,W:F17,B:D10,W:R17,B:R16,W:Q17,B:P17,W:P18,B:O18,W:O17,B:P16,W:N18,B:Q18,W:O19,B:Q16|W:D4|B:C3|W:C4|B:D3|W:F3|B:F2|W:G3|B:G2|W:H3|B:Q4|W:D17|B:D15|W:C15|B:C14|W:C16|B:D14|W:F17|B:D10|W:R17|B:R16|W:Q17|B:P17|W:P18|B:O18|W:O17|B:P16|W:N18|B:Q18|W:O19
3dwa-gokifu-20230826-Yuki_Satoshi-Takemiya_Masaki,30,B:Q16,W:D4,B:R4,W:D16,B:P4,W:F3,B:Q10,W:O17,B:O16,W:N16,B:O15,W:P18,B:R17,W:N15,B:N14,W:L17,B:O13,W:R8,B:R10,W:O7,B:M4,W:P9,B:C14,W:P10,B:P11,W:O11,B:P12,W:B15,B:D10,W:C8,B:Q16|W:D4|B:R4|W:D16|B:P4|W:F3|B:Q10|W:O17|B:O16|W:N16|B:O15|W:P18|B:R17|W:N15|B:N14|W:L17|B:O13|W:R8|B:R10|W:O7|B:M4|W:P9|B:C14|W:P10|B:P11|W:O11|B:P12|W:B15|B:D10|W:C8
3dwb-gokifu-20230827-Lee_Wonyoung-Park_Jungwhan,30,B:Q16,W:D16,B:Q3,W:D4,B:R6,W:R17,B:R16,W:Q17,B:O17,W:P17,B:P16,W:O18,B:C3,W:Q4,B:R4,W:D3,B:C4,W:C6,B:C5,W:D5,B:B6,W:P3,B:Q5,W:P4,B:Q2,W:R3,B:P2,W:N3,B:S3,W:K4,B:Q16|W:D16|B:Q3|W:D4|B:R6|W:R17|B:R16|W:Q17|B:O17|W:P17|B:P16|W:O18|B:C3|W:Q4|B:R4|W:D3|B:C4|W:C6|B:C5|W:D5|B:B6|W:P3|B:Q5|W:P4|B:Q2|W:R3|B:P2|W:N3|B:S3|W:K4
3dwc-gokifu-20230827-Lee_Yeongkyu-Kang_Dongyun,30,B:R16,W:D16,B:Q4,W:D4,B:C17,W:D17,B:C16,W:D15,B:B14,W:R3,B:R4,W:Q3,B:P4,W:O3,B:O17,W:N2,B:R9,W:C18,B:B18,W:B15,B:D18,W:C15,B:E18,W:D11,B:F16,W:C6,B:N5,W:N14,B:M16,W:F15,B:R16|W:D16|B:Q4|W:D4|B:C17|W:D17|B:C16|W:D15|B:B14|W:R3|B:R4|W:Q3|B:P4|W:O3|B:O17|W:N2|B:R9|W:C18|B:B18|W:B15|B:D18|W:C15|B:E18|W:D11|B:F16|W:C6|B:N5|W:N14|B:M16|W:F15
3dwd-gokifu-20230827-Tuo_Jiaxi-Ke_Jie,30,B:Q16,W:D16,B:Q4,W:D4,B:C17,W:D17,B:C16,W:D15,B:B14,W:R3,B:Q3,W:R4,B:Q5,W:S6,B:H17,W:K17,B:H15,W:O17,B:C3,W:D3,B:C4,W:D5,B:C5,W:D6,B:C6,W:D8,B:C7,W:F8,B:K3,W:K15,B:Q16|W:D16|B:Q4|W:D4|B:C17|W:D17|B:C16|W:D15|B:B14|W:R3|B:Q3|W:R4|B:Q5|W:S6|B:H17|W:K17|B:H15|W:O17|B:C3|W:D3|B:C4|W:D5|B:C5|W:D6|B:C6|W:D8|B:C7|W:F8|B:K3|W:K15
3dwe-gokifu-20230827-Li_Xuanhao-Tang_Weixing,30,B:Q16,W:D17,B:D3,W:R4,B:C15,W:D5,B:C5,W:C6,B:C4,W:D6,B:F3,W:C11,B:E16,W:E17,B:F16,W:G18,B:D8,W:C13,B:D12,W:D13,B:E13,W:E12,B:E11,W:F12,B:D11,W:C12,B:F13,W:G13,B:G14,W:G12,B:Q16|W:D17|B:D3|W:R4|B:C15|W:D5|B:C5|W:C6|B:C4|W:D6|B:F3|W:C11|B:E16|W:E17|B:F16|W:G18|B:D8|W:C13|B:D12|W:D13|B:E13|W:E12|B:E11|W:F12|B:D11|W:C12|B:F13|W:G13|B:G14|W:G12
3dwf-gokifu-20230828-Ichiriki_Ryo-Shibano_Toramaru,30,B:Q16,W:D4,B:C3,W:C4,B:D3,W:E4,B:F2,W:Q4,B:D17,W:D15,B:C15,W:C14,B:C16,W:D14,B:F17,W:D10,B:R3,W:R4,B:Q3,W:P3,B:P2,W:O2,B:O3,W:P4,B:N2,W:Q2,B:O1,W:R2,B:R13,W:O17,B:Q16|W:D4|B:C3|W:C4|B:D3|W:E4|B:F2|W:Q4|B:D17|W:D15|B:C15|W:C14|B:C16|W:D14|B:F17|W:D10|B:R3|W:R4|B:Q3|W:P3|B:P2|W:O2|B:O3|W:P4|B:N2|W:Q2|B:O1|W:R2|B:R13|W:O17
3dwg-gokifu-20230828-Ke_Jie-Li_Qincheng,30,B:R16,W:D16,B:Q3,W:D4,B:P17,W:R5,B:P4,W:R8,B:C17,W:C16,B:D17,W:F17,B:F18,W:G18,B:E17,W:F16,B:E16,W:E15,B:D15,W:B15,B:D14,W:E14,B:E13,W:F15,B:B17,W:D13,B:B16,W:C13,B:C15,W:D11,B:R16|W:D16|B:Q3|W:D4|B:P17|W:R5|B:P4|W:R8|B:C17|W:C16|B:D17|W:F17|B:F18|W:G18|B:E17|W:F16|B:E16|W:E15|B:D15|W:B15|B:D14|W:E14|B:E13|W:F15|B:B17|W:D13|B:B16|W:C13|B:C15|W:D11
3dwh-gokifu-20230828-Shin_Minjun-Lee_Changseok,30,B:R16,W:D17,B:D4,W:Q4,B:C15,W:P17,B:E16,W:E17,B:F16,W:G17,B:Q15,W:F3,B:R3,W:Q3,B:R4,W:Q5,B:R5,W:R7,B:H3,W:N16,B:S7,W:R8,B:L3,W:R6,B:S6,W:G16,B:C3,W:C13,B:G15,W:H15,B:R16|W:D17|B:D4|W:Q4|B:C15|W:P17|B:E16|W:E17|B:F16|W:G17|B:Q15|W:F3|B:R3|W:Q3|B:R4|W:Q5|B:R5|W:R7|B:H3|W:N16|B:S7|W:R8|B:L3|W:R6|B:S6|W:G16|B:C3|W:C13|B:G15|W:H15
3dwi-gokifu-20230828-Kim_Cheayoung-Wang_Shuang,30,B:R16,W:D17,B:Q4,W:D4,B:O16,W:R3,B:Q3,W:R4,B:R6,W:R5,B:Q5,W:S6,B:R2,W:S2,B:S5,W:Q2,B:S3,W:R1,B:S4,W:R2,B:S7,W:Q6,B:R7,W:O3,B:E16,W:D16,B:P6,W:M4,B:K3,W:L3,B:R16|W:D17|B:Q4|W:D4|B:O16|W:R3|B:Q3|W:R4|B:R6|W:R5|B:Q5|W:S6|B:R2|W:S2|B:S5|W:Q2|B:S3|W:R1|B:S4|W:R2|B:S7|W:Q6|B:R7|W:O3|B:E16|W:D16|B:P6|W:M4|B:K3|W:L3
3dwj-gokifu-20230828-Yu_Zhiying-Oh_Yujin,30,B:Q16,W:D4,B:R4,W:D16,B:C3,W:D3,B:C4,W:D5,B:B6,W:P3,B:Q6,W:L4,B:C17,W:D17,B:C16,W:D15,B:C15,W:C14,B:B14,W:R17,B:R16,W:Q17,B:O17,W:P17,B:P16,W:O18,B:N17,W:N18,B:M17,W:R8,B:Q16|W:D4|B:R4|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:P3|B:Q6|W:L4|B:C17|W:D17|B:C16|W:D15|B:C15|W:C14|B:B14|W:R17|B:R16|W:Q17|B:O17|W:P17|B:P16|W:O18|B:N17|W:N18|B:M17|W:R8
3dwk-gokifu-20230828-Lu_Jia-Rui_Naiwei,30,B:Q16,W:D16,B:Q3,W:D4,B:Q5,W:R17,B:R16,W:Q17,B:P16,W:O18,B:F3,W:K4,B:M4,W:R10,B:R8,W:Q12,B:O17,W:N18,B:H4,W:C7,B:C17,W:D17,B:C16,W:D15,B:B14,W:M16,B:S17,W:S18,B:O13,W:R14,B:Q16|W:D16|B:Q3|W:D4|B:Q5|W:R17|B:R16|W:Q17|B:P16|W:O18|B:F3|W:K4|B:M4|W:R10|B:R8|W:Q12|B:O17|W:N18|B:H4|W:C7|B:C17|W:D17|B:C16|W:D15|B:B14|W:M16|B:S17|W:S18|B:O13|W:R14
3dwl-gokifu-20230828-Song_Ronghui-Tang_Yi,30,B:Q16,W:D4,B:Q4,W:D17,B:C15,W:E16,B:F3,W:K4,B:D6,W:E6,B:E7,W:F6,B:C3,W:D3,B:C4,W:D5,B:C5,W:C2,B:B2,W:E2,B:C1,W:D1,B:D2,W:D7,B:C6,W:C2,B:F7,W:B1,B:D8,W:G6,B:Q16|W:D4|B:Q4|W:D17|B:C15|W:E16|B:F3|W:K4|B:D6|W:E6|B:E7|W:F6|B:C3|W:D3|B:C4|W:D5|B:C5|W:C2|B:B2|W:E2|B:C1|W:D1|B:D2|W:D7|B:C6|W:C2|B:F7|W:B1|B:D8|W:G6
3dwm-gokifu-20230828-Zhao_Chenyu-Lian_Xiao,30,B:R16,W:D16,B:Q3,W:D4,B:R6,W:P17,B:Q14,W:L16,B:C3,W:C4,B:D3,W:E4,B:F2,W:F17,B:C10,W:C12,B:D8,W:H5,B:G3,W:G4,B:C14,W:H3,B:E16,W:D17,B:B12,W:B11,B:C11,W:B13,B:D12,W:C13,B:R16|W:D16|B:Q3|W:D4|B:R6|W:P17|B:Q14|W:L16|B:C3|W:C4|B:D3|W:E4|B:F2|W:F17|B:C10|W:C12|B:D8|W:H5|B:G3|W:G4|B:C14|W:H3|B:E16|W:D17|B:B12|W:B11|B:C11|W:B13|B:D12|W:C13
